outcome,treatment,female,black,hispanic,pretest,dadmiss,dadvoc,dadsome,dadcoll,mommiss,momvoc,momsome,momcoll,fincome,fincmiss,ownhome,perwhite,urban,cue80,stypc80,stwmfg80,dist2yr,dist4yr,dadpostgradhs,mompostgradhs
12,1,1,0,0,47.92,1,0,0,0,0,0,0,0,31500,0,1,94,0,3.7,10980,9.92,2,1,0,0
12,1,1,0,0,62.36,0,1,0,0,0,0,1,0,18000,0,1,94,0,3.7,10980,9.92,2,1,1,1
12,1,0,0,0,47.71,0,0,0,1,0,0,0,1,18000,0,1,94,0,3.7,10980,9.92,2,1,1,1
13,1,0,0,0,56.19,0,0,1,0,0,0,0,0,31500,0,1,98,0,7.2,10911,756.35,4,10,1,0
12,1,0,0,0,50.83,0,0,0,0,0,0,0,0,22500,0,1,98,0,7.2,10911,756.35,4,10,0,0
12,1,0,0,0,53.1,0,0,0,0,0,0,0,0,18000,0,1,94,0,7.2,10911,756.35,3,10,0,0
15,1,1,0,0,59.01,0,1,0,0,0,0,0,0,18000,0,1,99,0,8.9,10911,756.35,5,2,1,0
12,1,1,0,0,60.16,1,0,0,0,0,0,0,0,9500,0,1,99,0,7.8,10911,756.35,3,12,0,0
14,1,1,0,0,48.09,0,0,0,0,0,0,0,0,31500,0,1,99,0,7.8,10911,756.35,3,12,0,0
12,1,0,0,0,63.87,1,0,0,0,0,0,0,1,9500,0,0,99,0,7.8,10911,756.35,3,12,0,1
13,1,1,0,0,58.7,1,0,0,0,0,1,0,0,14000,0,0,69,1,9.3,10911,756.35,10,20,0,1
14,1,1,0,0,55.58,0,0,0,0,0,0,0,0,14000,0,1,94,0,7.2,10911,756.35,5,1,0,0
12,1,1,0,0,40.86,0,0,0,0,0,0,0,0,0,1,1,94,0,7.2,10911,756.35,5,1,0,0
13,1,1,0,0,55.46,0,0,0,1,0,0,0,0,22500,0,1,98,0,7.2,10911,756.35,10,10,1,0
14,1,1,0,0,61.61,0,0,0,1,0,0,0,1,31500,0,1,98,0,7.2,10911,756.35,10,10,1,1
16,1,0,0,0,61.06,0,0,0,0,0,1,0,0,31500,0,1,99,0,7.7,10911,756.35,15,20,0,1
16,1,0,0,0,52.89,0,1,0,0,0,0,0,0,22500,0,1,99,0,8.9,10911,756.35,20,3,1,0
16,1,0,0,0,64.19,1,0,0,0,0,0,0,0,18000,0,1,99,0,8.9,10911,756.35,20,3,0,0
12,1,1,0,0,51.65,0,1,0,0,0,1,0,0,22500,0,1,99,0,8.9,10911,756.35,20,3,1,1
13,1,1,0,0,50.78,1,0,0,0,1,0,0,0,62000,0,0,97,0,6.4,10911,756.35,12,5,0,0
12,1,1,1,0,39.17,0,0,0,0,0,0,0,0,31500,0,0,1,1,7.2,10911,756.35,4,1,0,0
12,1,0,1,0,39.3,1,0,0,0,0,0,0,0,0,1,1,35,1,7.7,10911,756.35,1,2,0,0
13,1,1,1,0,43.86,0,0,0,0,0,0,0,0,18000,0,1,35,1,7.7,10911,756.35,1,2,0,0
13,1,0,1,0,52.37,0,0,0,0,1,0,0,0,0,1,1,35,1,7.7,10911,756.35,1,2,0,0
16,1,1,0,0,51.77,0,0,0,0,0,0,0,0,18000,0,1,35,1,7.7,10911,756.35,1,2,0,0
13,1,1,0,0,48.18,0,0,0,1,0,0,0,1,31500,0,1,93,0,13.5,10911,756.35,12,20,1,1
13,1,1,0,0,63.5,0,0,1,0,1,0,0,0,14000,0,0,93,0,13.5,10911,756.35,12,20,1,0
18,1,0,0,0,48.24,0,0,0,0,0,0,0,0,22500,0,1,93,0,13.5,10911,756.35,12,20,0,0
12,1,0,1,0,57.8,1,0,0,0,1,0,0,0,9500,0,0,57,1,7.7,10911,756.35,5,2,0,0
16,1,0,0,0,59.25,0,0,0,1,0,0,0,0,18000,0,1,84,0,13.7,10911,756.35,1,50,1,0
12,1,1,0,0,61.47,0,0,0,1,0,0,0,1,31500,0,1,84,0,13.7,10911,756.35,1,50,1,1
13,1,1,0,0,45.41,0,0,0,0,0,0,0,0,31500,0,1,93,1,8,10911,756.35,3,20,0,0
12,1,0,1,0,38.42,0,0,1,0,1,0,0,0,62000,0,1,95,0,7.2,10911,756.35,5,2,1,0
12,1,1,1,0,33.24,0,0,0,0,0,0,0,0,62000,0,0,95,0,7.2,10911,756.35,5,2,0,0
13,1,0,1,0,41.92,1,0,0,0,0,0,1,0,9500,0,0,1,0,7.2,10911,756.35,8,3,0,1
13,1,0,1,0,54.21,1,0,0,0,0,0,1,0,0,1,1,1,0,7.2,10911,756.35,8,3,0,1
13,1,1,1,0,45.31,0,0,0,0,0,0,0,0,14000,0,1,1,0,7.2,10911,756.35,8,3,0,0
13,1,1,0,0,57.9,0,0,0,1,0,0,0,0,62000,0,1,98,0,8.4,10911,756.35,20,12,1,0
18,1,0,0,0,51.81,0,0,0,1,0,0,0,0,22500,0,1,97,0,10.4,10911,756.35,10,40,1,0
14,1,0,0,0,53.91,0,0,0,0,0,0,0,0,9500,0,1,90,0,14,11427,616.63,5,15,0,0
12,1,1,0,0,47.62,0,0,1,0,0,0,0,0,31500,0,1,100,0,11.1,11427,616.63,4,15,1,0
16,1,1,0,0,61.1,0,0,0,1,0,0,0,1,62000,0,1,81,0,11.1,11427,616.63,5,15,1,1
12,1,0,0,1,38.77,1,0,0,0,0,0,0,0,0,1,1,81,0,11.1,11427,616.63,5,15,0,0
13,1,0,0,0,47.7,0,0,0,1,0,0,0,1,3500,0,1,97,0,13.8,11427,616.63,6,20,1,1
16,1,0,0,0,51.21,0,0,0,0,0,0,0,1,62000,0,1,97,0,13.8,11427,616.63,6,20,0,1
13,1,0,0,0,56.62,0,1,0,0,0,0,0,0,31500,0,1,97,0,13.8,11427,616.63,6,20,1,0
13,1,1,0,0,54.32,0,0,0,0,0,0,0,0,31500,0,0,100,0,17.7,11427,616.63,15,15,0,0
14,1,0,0,0,49.65,0,0,0,0,0,0,0,0,22500,0,1,100,0,17.7,11427,616.63,15,15,0,0
14,1,1,0,0,38.67,0,0,0,0,0,0,0,0,31500,0,0,100,0,17.7,11427,616.63,15,15,0,0
12,1,0,0,0,51.03,0,0,0,0,0,0,0,0,31500,0,1,100,0,17.7,11427,616.63,15,15,0,0
16,1,0,0,0,53.88,0,0,1,0,0,1,0,0,31500,0,1,96,0,7.7,11427,616.63,15,20,1,1
14,1,1,0,0,55.09,0,0,0,0,0,0,0,0,62000,0,1,99,0,14,11427,616.63,5,10,0,0
12,1,0,0,0,55,0,1,0,0,0,0,0,0,22500,0,1,90,0,14,11427,616.63,8,15,1,0
14,1,0,1,0,46.4,0,0,0,0,0,0,0,0,14000,0,1,90,0,14,11427,616.63,8,15,0,0
12,1,1,0,1,44.86,0,1,0,0,0,0,0,0,18000,0,1,96,0,13.8,11427,616.63,1,15,1,0
13,1,0,0,0,48.34,0,1,0,0,0,0,0,0,31500,0,1,96,0,13.8,11427,616.63,1,15,1,0
12,1,1,0,0,45.1,0,0,0,0,0,1,0,0,14000,0,1,97,0,13.8,11427,616.63,3,5,0,1
14,1,1,0,0,57.07,0,0,0,0,0,0,1,0,62000,0,1,99,0,14,11427,616.63,20,35,0,1
14,1,0,0,0,65.12,0,0,0,0,0,0,0,0,9500,0,1,99,0,14,11427,616.63,20,35,0,0
15,1,1,0,0,46.54,0,0,0,0,0,0,0,0,18000,0,1,95,0,14,11427,616.63,40,35,0,0
14,1,0,0,0,55.16,0,0,0,0,0,0,0,0,14000,0,1,95,0,14,11427,616.63,40,35,0,0
14,1,1,0,0,41.65,0,0,0,1,0,0,0,1,18000,0,1,95,0,14,11427,616.63,40,35,1,1
12,1,1,0,0,52.25,0,0,1,0,0,0,1,0,14000,0,1,97,0,9.3,11427,616.63,19,10,1,1
12,1,0,0,0,59.12,1,0,0,0,1,0,0,0,9500,0,0,99,0,16,10250,935.33,175,20,0,0
16,1,0,0,0,52.54,1,0,0,0,1,0,0,0,14000,0,1,100,0,10,10250,935.33,10,25,0,0
12,1,0,0,0,53.92,0,0,0,0,0,0,0,0,31500,0,1,100,0,10,10250,935.33,10,25,0,0
13,1,0,0,0,55.24,0,0,0,1,0,0,0,0,18000,0,1,99,0,8.4,10721,916.86,45,35,1,0
16,1,1,0,0,52.87,1,0,0,0,1,0,0,0,3500,0,0,97,0,15.9,11427,616.63,35,110,0,0
13,1,1,0,0,45.52,0,0,0,0,0,0,0,0,9500,0,1,97,0,15.9,11427,616.63,35,110,0,0
16,1,0,0,0,51.4,0,0,0,0,0,0,0,0,62000,0,1,99,0,10.1,10250,935.33,20,45,0,0
18,1,1,0,0,54.71,0,1,0,0,0,0,0,0,62000,0,1,100,0,8.9,10721,916.86,10,35,1,0
12,1,0,0,0,50.73,1,0,0,0,0,0,0,0,0,1,1,99,0,11.9,11427,616.63,28,1,0,0
12,1,0,0,0,36.39,0,0,0,0,0,0,0,0,0,1,1,99,0,11.9,11427,616.63,28,1,0,0
13,1,0,1,0,40.86,0,0,0,0,0,0,0,0,18000,0,1,1,1,11.8,10250,935.33,30,5,0,0
13,1,1,1,0,38.72,0,0,0,0,0,0,0,0,22500,0,1,1,1,13.8,11427,616.63,4,5,0,0
16,1,1,1,0,37.01,0,1,0,0,0,1,0,0,31500,0,1,1,1,13.8,11427,616.63,4,5,1,1
13,1,0,1,0,47.5,0,0,0,1,0,0,0,1,62000,0,1,97,0,9.9,11427,616.63,10,2,1,1
12,1,1,0,0,42.38,0,0,0,1,0,1,0,0,18000,0,1,97,0,9.9,11427,616.63,10,2,1,1
12,1,1,0,0,40.29,0,0,0,0,0,0,0,0,14000,0,1,79,1,11.5,11427,616.63,12,14,0,0
16,1,0,0,0,60.61,0,0,0,1,0,0,0,1,31500,0,1,79,1,11.5,11427,616.63,12,14,1,1
13,1,1,0,0,45.99,0,0,0,0,0,0,0,1,18000,0,1,79,1,11.5,11427,616.63,12,14,0,1
13,1,1,0,0,50.85,1,0,0,0,0,0,0,0,18000,0,1,79,1,11.5,11427,616.63,12,14,0,0
16,1,0,0,0,59.42,0,0,0,0,0,0,0,0,31500,0,1,79,1,11.5,11427,616.63,12,14,0,0
13,1,0,0,0,50.25,0,0,1,0,0,1,0,0,31500,0,1,79,1,11.5,11427,616.63,12,14,1,1
13,1,1,1,0,42.61,0,0,0,0,0,0,0,0,3500,0,1,79,1,11.5,11427,616.63,12,14,0,0
14,1,1,0,0,55.36,0,0,0,0,0,0,0,1,31500,0,1,88,0,13,11427,616.63,14,10,0,1
13,1,0,0,0,58.1,0,0,0,0,0,0,1,0,31500,0,1,88,0,13,11427,616.63,14,10,0,1
13,1,1,0,0,51.58,0,0,1,0,0,0,0,0,0,1,0,96,0,12,11427,616.63,15,8,1,0
12,1,1,0,0,52.23,0,1,0,0,0,0,0,0,22500,0,1,96,0,12,11427,616.63,15,8,1,0
13,1,1,0,0,46.84,0,0,0,0,0,0,0,0,9500,0,1,96,0,12,11427,616.63,15,8,0,0
13,1,1,0,0,64.88,0,0,0,0,0,0,0,0,22500,0,1,96,0,12,11427,616.63,15,8,0,0
12,1,0,0,1,46.91,0,0,0,0,0,0,0,0,62000,0,1,96,0,12,11427,616.63,15,8,0,0
13,1,0,1,0,38.07,0,0,0,0,0,0,0,0,18000,0,1,90,0,11.8,10250,935.33,3,2,0,0
14,1,1,0,0,50.4,1,0,0,0,0,0,0,0,18000,0,0,90,0,11.8,10250,935.33,3,2,0,0
12,1,0,0,0,60.99,0,0,0,0,0,0,0,0,14000,0,1,90,0,11.8,10250,935.33,3,2,0,0
12,1,1,0,0,45.26,0,0,0,0,0,0,0,0,18000,0,1,100,0,11.4,10250,935.33,20,20,0,0
12,1,0,0,0,51.1,0,0,0,0,0,0,0,0,31500,0,1,98,0,8.9,11427,616.63,25,20,0,0
12,1,1,0,0,48.95,1,0,0,0,0,0,0,0,18000,0,0,98,0,11.1,11427,616.63,3,10,0,0
13,1,0,0,0,51.65,0,0,0,0,0,0,0,0,31500,0,1,98,0,11.1,11427,616.63,3,10,0,0
13,1,0,0,0,42.78,0,0,0,0,0,0,0,0,22500,0,1,89,1,9.7,12059,510.39,10,10,0,0
17,1,0,0,0,62.66,0,0,0,0,0,0,1,0,18000,0,1,97,0,6.9,12059,510.39,30,5,0,1
12,1,1,1,0,36.2,0,0,0,0,0,0,0,0,3500,0,0,70,1,7.3,12059,510.39,4,35,0,0
12,1,1,0,0,57.45,1,0,0,0,0,0,0,0,9500,0,1,70,1,7.3,12059,510.39,4,35,0,0
12,1,1,0,0,47.21,1,0,0,0,0,0,0,1,18000,0,1,94,0,5.5,12059,510.39,5,5,0,1
16,1,0,0,0,54.85,0,1,0,0,0,0,0,0,22500,0,1,97,0,5.5,12059,510.39,9,3,1,0
16,1,0,0,0,63.07,1,0,0,0,0,0,0,0,3500,0,1,97,0,5.5,12059,510.39,9,3,0,0
12,1,0,0,0,62.06,0,0,0,0,0,0,0,0,22500,0,1,97,0,5.5,12059,510.39,9,3,0,0
16,1,0,0,0,58.27,1,0,0,0,0,0,0,0,31500,0,1,95,0,8,12059,510.39,5,20,0,0
16,1,1,0,0,50.97,0,0,0,1,1,0,0,0,62000,0,1,95,0,8,12059,510.39,5,20,1,0
12,1,1,0,0,57.99,0,1,0,0,0,0,0,0,31500,0,1,95,0,8,12059,510.39,5,20,1,0
13,1,0,0,0,62.87,0,0,0,1,0,0,0,1,31500,0,1,78,1,6.1,12059,510.39,3,2,1,1
12,1,1,0,0,47.18,0,0,1,0,0,1,0,0,18000,0,0,78,1,6.1,12059,510.39,3,2,1,1
15,1,1,0,0,54.43,0,0,0,1,0,0,1,0,31500,0,1,78,1,6.1,12059,510.39,3,2,1,1
13,1,1,1,0,42.72,1,0,0,0,0,0,0,0,3500,0,0,78,1,6.1,12059,510.39,3,2,0,0
12,1,0,0,0,67.04,0,0,0,1,0,0,0,1,62000,0,1,78,1,6.1,12059,510.39,3,2,1,1
13,1,0,1,0,54.05,0,0,0,0,0,0,0,0,18000,0,1,78,1,6.1,12059,510.39,3,2,0,0
14,1,1,0,0,56.12,0,0,0,1,0,0,0,1,18000,0,1,82,0,7.9,12059,510.39,8,1,1,1
14,1,0,0,0,56.75,0,0,0,0,0,0,0,0,14000,0,1,82,0,7.9,12059,510.39,8,1,0,0
15,1,0,0,0,39.96,0,0,0,0,0,0,0,0,18000,0,1,82,0,7.9,12059,510.39,8,1,0,0
16,1,1,0,1,46.42,0,0,0,0,0,0,0,0,14000,0,1,82,0,7.9,12059,510.39,8,1,0,0
17,1,0,0,0,57.17,0,0,0,0,0,0,0,0,9500,0,1,82,0,7.9,12059,510.39,8,1,0,0
16,1,1,0,0,44.71,1,0,0,0,0,0,0,0,22500,0,1,95,0,5.5,12059,510.39,6,8,0,0
12,1,0,1,0,55.66,0,0,1,0,0,0,0,1,31500,0,1,95,0,5.5,12059,510.39,6,8,1,1
12,1,1,0,0,52.5,1,0,0,0,0,0,1,0,0,1,1,95,0,5.5,12059,510.39,6,8,0,1
16,1,1,0,0,67.46,0,0,0,0,0,0,0,0,18000,0,0,95,0,5.5,12059,510.39,6,8,0,0
13,1,0,0,0,51.88,0,0,0,0,0,1,0,0,22500,0,1,78,0,8.7,12059,510.39,1,3,0,1
12,1,1,0,0,31.18,1,0,0,0,0,0,0,0,9500,0,1,78,0,8.7,12059,510.39,1,3,0,0
13,1,1,0,0,32.27,0,1,0,0,0,1,0,0,18000,0,1,99,0,7.7,12059,510.39,2,30,1,1
16,1,1,0,0,44.9,0,0,1,0,0,0,0,0,22500,0,1,99,0,7.7,12059,510.39,2,30,1,0
16,1,1,0,1,50.17,0,0,0,0,0,0,0,0,18000,0,1,97,0,6.9,12059,510.39,4,20,0,0
13,1,1,0,0,47.44,0,0,1,0,0,0,0,1,31500,0,1,97,0,6.9,12059,510.39,4,20,1,1
12,1,0,0,0,50.97,0,0,0,1,0,0,0,1,0,1,1,91,0,8.7,12059,510.39,15,14,1,1
12,1,1,0,0,43.7,0,0,0,1,0,0,0,1,14000,0,1,91,0,8.7,12059,510.39,15,14,1,1
13,1,1,0,1,56.73,1,0,0,0,0,0,0,0,22500,0,0,100,0,10.9,12059,510.39,30,18,0,0
13,1,1,1,0,39.08,1,0,0,0,0,0,0,0,18000,0,0,69,0,8,12059,510.39,4,2,0,0
12,1,0,0,0,49.93,0,0,0,0,0,0,0,0,22500,0,1,97,0,6.9,12059,510.39,8,8,0,0
13,1,0,0,0,55.2,0,0,0,0,0,0,0,0,22500,0,1,97,0,6.9,12059,510.39,8,8,0,0
15,1,1,0,0,41.23,0,0,0,1,0,0,1,0,22500,0,1,97,0,6.9,12059,510.39,8,8,1,1
13,1,1,1,0,42.46,0,0,0,0,1,0,0,0,3500,0,1,96,0,14.1,12059,510.39,13,17,0,0
12,1,0,0,0,48.33,0,0,0,1,0,0,0,0,62000,0,1,99,0,10,12059,510.39,15,25,1,0
12,1,1,0,0,51.41,0,1,0,0,0,0,0,0,22500,0,1,99,0,10,12059,510.39,15,25,1,0
16,1,0,0,0,57.72,0,0,0,0,0,0,0,0,22500,0,1,99,0,10,12059,510.39,15,25,0,0
16,1,0,0,0,68.72,0,0,0,1,0,0,0,1,14000,0,0,99,0,10,12059,510.39,15,25,1,1
13,1,1,0,0,46.26,0,0,0,0,0,0,0,0,22500,0,1,99,0,10,12059,510.39,15,25,0,0
12,1,1,1,0,42.92,0,0,0,0,0,0,0,0,18000,0,1,99,0,10,12059,510.39,15,25,0,0
12,1,0,0,0,59.34,0,0,0,0,0,0,0,0,14000,0,1,99,0,10,12059,510.39,15,25,0,0
13,1,1,0,0,52.8,0,0,0,0,0,0,0,0,14000,0,1,99,0,10,12059,510.39,15,25,0,0
14,1,0,0,0,53.97,0,0,0,0,0,1,0,0,14000,0,1,100,0,11.2,12059,510.39,30,20,0,1
16,1,0,0,0,62.36,0,0,0,0,0,0,0,1,18000,0,1,100,0,9.4,12059,510.39,20,40,0,1
17,1,0,0,0,66.52,1,0,0,0,1,0,0,0,9500,0,1,100,0,9.4,12059,510.39,20,40,0,0
12,1,0,0,0,44.32,1,0,0,0,0,0,0,0,14000,0,0,99,0,8.2,12059,510.39,15,45,0,0
13,1,1,0,0,49.71,0,0,0,0,0,0,1,0,18000,0,1,99,0,8.2,12059,510.39,15,45,0,1
15,1,1,0,0,47.23,0,0,0,0,0,0,1,0,14000,0,1,99,0,8.2,12059,510.39,15,45,0,1
14,1,1,0,0,47.02,1,0,0,0,0,0,1,0,9500,0,0,99,0,8.2,12059,510.39,15,45,0,1
12,1,0,0,0,66.17,0,0,0,0,0,0,0,0,14000,0,1,99,0,7.3,12059,510.39,10,10,0,0
12,1,1,0,0,63.89,0,0,0,0,0,0,0,0,9500,0,1,100,0,6.9,12059,510.39,3,45,0,0
12,1,1,0,0,55.22,0,0,0,0,0,0,0,0,18000,0,0,100,0,6.9,12059,510.39,3,45,0,0
14,1,1,0,0,57.69,0,0,0,0,0,0,0,0,22500,0,1,100,0,6.9,12059,510.39,3,45,0,0
13,1,1,0,0,45.02,0,1,0,0,0,0,0,0,22500,0,1,100,0,8.4,12059,510.39,20,20,1,0
12,1,1,0,0,44.04,0,0,0,0,0,0,0,0,14000,0,1,100,0,8.4,12059,510.39,20,20,0,0
14,1,0,0,0,53.37,0,0,0,0,0,0,0,1,31500,0,1,100,0,10.7,12059,510.39,45,20,0,1
14,1,1,0,0,53.84,0,0,0,0,0,0,0,0,0,1,1,99,0,8.3,12059,510.39,20,15,0,0
13,1,0,0,0,45.4,0,0,1,0,0,0,0,0,14000,0,1,99,0,8.3,12059,510.39,20,15,1,0
15,1,1,0,0,52.72,0,0,0,0,0,1,0,0,18000,0,1,99,0,8.3,12059,510.39,20,15,0,1
12,1,1,0,0,40.68,0,0,0,0,0,0,0,0,18000,0,1,99,0,8.3,12059,510.39,20,15,0,0
13,1,0,1,0,50.47,0,0,0,0,0,0,0,0,62000,0,1,67,0,8,12059,510.39,5,20,0,0
16,1,0,0,0,54.4,0,0,0,0,0,0,0,0,9500,0,1,67,0,8,12059,510.39,5,20,0,0
16,1,0,1,0,39.81,0,0,0,0,1,0,0,0,62000,0,0,67,0,8,12059,510.39,5,20,0,0
13,1,1,0,0,52.09,0,0,0,0,0,0,0,0,18000,0,1,81,1,8,12059,510.39,1,6,0,0
16,1,1,0,0,55.38,1,0,0,0,1,0,0,0,18000,0,1,81,1,8,12059,510.39,1,6,0,0
12,1,1,0,0,53.47,0,0,0,0,0,0,0,0,18000,0,1,66,1,9.7,12059,510.39,7,6,0,0
16,1,0,0,0,56.38,0,0,0,1,0,0,0,0,22500,0,1,66,1,9.7,12059,510.39,7,6,1,0
13,1,1,1,0,36.96,0,0,0,0,0,0,1,0,18000,0,1,0,1,8,12059,510.39,2,1,0,1
12,1,0,0,0,43.64,0,0,0,1,0,0,0,1,9500,0,0,70,1,8,12059,510.39,4,3,1,1
13,1,1,0,0,51.41,1,0,0,0,0,0,1,0,9500,0,0,70,1,8,12059,510.39,4,3,0,1
16,1,1,0,0,45.32,0,0,0,0,0,0,0,0,22500,0,0,70,1,8,12059,510.39,4,3,0,0
15,1,1,0,0,38.77,0,0,0,0,0,0,0,0,9500,0,1,70,1,8,12059,510.39,4,3,0,0
16,1,0,0,1,40.62,0,0,1,0,0,0,1,0,18000,0,0,70,1,8,12059,510.39,4,3,1,1
12,1,1,1,0,45.8,0,0,0,0,0,0,0,0,18000,0,1,0,1,8,12059,510.39,3,2,0,0
12,1,0,1,0,42.36,1,0,0,0,0,0,0,0,22500,0,1,0,1,8,12059,510.39,3,2,0,0
12,1,1,1,0,47.89,1,0,0,0,1,0,0,0,0,1,1,0,1,8,12059,510.39,3,2,0,0
13,1,1,1,0,40.87,0,0,0,0,1,0,0,0,9500,0,1,0,1,8,12059,510.39,3,2,0,0
13,1,1,1,0,34.88,1,0,0,0,0,0,0,0,0,1,0,0,1,8,12059,510.39,7,8,0,0
12,1,0,1,0,36.06,0,0,0,0,0,0,0,0,3500,0,0,0,1,8,12059,510.39,7,8,0,0
14,1,1,0,0,42.92,0,0,0,0,0,0,1,0,31500,0,1,99,0,9.7,12059,510.39,8,15,0,1
16,1,1,0,0,51,0,0,0,1,0,0,0,1,31500,0,0,87,0,8,12059,510.39,5,1,1,1
13,1,1,0,0,35.47,1,0,0,0,0,0,0,0,9500,0,1,100,0,10.9,12059,510.39,20,15,0,0
12,1,0,0,0,58.32,0,0,0,0,0,0,0,0,31500,0,1,100,0,8,12059,510.39,5,25,0,0
14,1,0,0,0,59.91,0,0,0,0,0,0,0,0,0,1,0,97,0,12.8,12059,510.39,15,40,0,0
12,1,0,0,0,54.23,0,0,0,0,0,0,0,0,22500,0,1,97,0,12.8,12059,510.39,15,40,0,0
14,1,0,0,0,46.26,0,0,0,1,0,0,1,0,22500,0,1,100,0,11.1,12059,510.39,10,15,1,1
15,1,0,0,0,54.6,0,0,0,0,0,0,0,0,31500,0,1,100,0,11.1,12059,510.39,10,15,0,0
12,1,1,0,1,58.1,1,0,0,0,0,0,1,0,22500,0,0,100,0,11.2,12059,510.39,15,1,0,1
13,1,1,0,0,48.34,0,0,0,0,0,0,0,1,18000,0,1,100,0,11.2,12059,510.39,15,1,0,1
14,1,0,0,0,57.67,0,0,0,0,1,0,0,0,62000,0,1,92,0,8,12059,510.39,3,20,0,0
13,1,1,0,0,56.21,1,0,0,0,0,0,1,0,31500,0,1,92,0,8,12059,510.39,3,20,0,1
14,1,1,0,0,52.74,0,0,0,1,0,0,0,1,31500,0,1,94,0,4.1,11189,736.72,12,7,1,1
13,1,1,0,0,54.49,0,1,0,0,0,0,1,0,18000,0,1,95,0,4.4,11189,736.72,8,20,1,1
13,1,1,0,0,46.79,0,1,0,0,0,1,0,0,31500,0,1,95,0,4.4,11189,736.72,8,20,1,1
14,1,0,0,1,63.18,0,0,0,1,0,0,1,0,62000,0,1,95,0,3.7,11411,9.29,5,10,1,1
14,1,0,0,0,56.15,0,0,0,1,0,0,1,0,62000,0,1,95,0,3.7,11411,9.29,5,10,1,1
13,1,0,0,0,63.43,0,0,0,0,0,0,0,0,31500,0,1,93,1,4.7,11189,736.72,15,10,0,0
12,1,1,0,0,39.66,1,0,0,0,0,1,0,0,9500,0,0,93,1,4.1,11189,736.72,5,4,0,1
13,1,1,0,0,46.88,0,0,0,0,0,0,0,0,0,1,1,93,1,4.1,11189,736.72,5,4,0,0
13,1,1,0,0,48.95,0,0,0,0,0,1,0,0,0,1,1,93,1,4.1,11189,736.72,5,4,0,1
13,1,1,0,1,43.11,0,0,0,0,0,1,0,0,18000,0,1,96,1,4.3,11189,736.72,1,40,0,1
15,1,1,0,0,61.18,0,0,0,1,0,0,0,0,31500,0,1,96,1,4.3,11189,736.72,1,40,1,0
15,1,0,0,0,54.7,0,0,0,1,1,0,0,0,18000,0,1,98,1,6.5,10711,587.76,8,3,1,0
12,1,0,0,0,53.05,0,0,0,0,0,0,0,0,18000,0,1,98,1,6.5,10711,587.76,8,3,0,0
16,1,0,0,0,62.17,0,1,0,0,0,1,0,0,3500,0,0,100,0,4.9,9555,8.65,60,7,1,1
12,1,0,0,0,59.18,0,0,0,0,0,0,0,0,3500,0,1,94,0,9.3,10041,9.76,25,50,0,0
14,1,0,0,0,61.11,0,0,0,1,0,0,0,1,31500,0,1,94,0,9.3,10041,9.76,25,50,1,1
17,1,1,0,0,59.29,0,0,0,0,0,0,0,0,18000,0,1,94,0,9.3,10041,9.76,25,50,0,0
12,1,1,1,0,37.85,0,0,0,1,0,0,0,1,62000,0,1,98,0,4.1,11189,736.72,8,12,1,1
16,1,0,0,0,62.46,0,0,1,0,0,0,0,0,22500,0,1,94,0,3.7,11411,9.29,10,20,1,0
14,1,0,0,0,59.39,1,0,0,0,0,0,0,0,9500,0,1,94,0,3.7,11411,9.29,10,20,0,0
14,1,0,1,0,49.38,0,0,1,0,0,0,1,0,9500,0,1,94,0,3.7,11411,9.29,10,20,1,1
12,1,1,0,0,61.78,0,0,0,0,0,0,1,0,22500,0,1,99,0,4.8,11189,736.72,20,30,0,1
15,1,1,0,0,53.66,0,0,1,0,0,0,0,0,18000,0,1,99,0,4.8,11189,736.72,20,30,1,0
16,1,0,0,0,57.65,0,0,1,0,0,1,0,0,31500,0,1,97,0,4.7,11189,736.72,10,15,1,1
12,1,0,0,0,50.53,0,0,1,0,0,0,0,0,31500,0,1,97,0,4.7,11189,736.72,10,15,1,0
16,1,1,0,0,53.69,0,0,1,0,0,1,0,0,18000,0,1,97,0,4.7,11189,736.72,10,15,1,1
12,1,1,0,0,56.21,0,0,1,0,0,0,1,0,22500,0,1,97,0,4.7,11189,736.72,10,15,1,1
16,1,1,0,0,44.22,0,0,1,0,0,0,1,0,18000,0,1,100,0,1.4,11411,9.29,70,55,1,1
14,1,0,0,0,41.28,0,0,0,1,0,0,0,1,18000,0,1,99,0,4.1,10711,587.76,15,40,1,1
12,1,1,0,0,42.48,0,1,0,0,0,0,0,0,14000,0,1,99,0,4.1,10711,587.76,15,40,1,0
13,1,0,0,0,32.52,1,0,0,0,0,0,0,1,22500,0,1,100,0,5.6,10711,587.76,15,26,0,1
15,1,1,0,0,48.99,0,0,0,0,0,0,1,0,14000,0,1,100,0,5.6,10711,587.76,15,26,0,1
16,1,0,0,0,56.02,0,0,0,0,0,0,0,0,3500,0,0,100,0,5.6,10711,587.76,15,26,0,0
15,1,1,0,0,49.94,0,0,0,0,0,0,0,1,18000,0,1,100,0,5.6,10711,587.76,15,26,0,1
16,1,0,0,0,53.01,1,0,0,0,0,0,0,0,22500,0,1,100,0,5.6,10711,587.76,15,26,0,0
16,1,1,0,0,51.39,0,0,1,0,0,0,0,0,18000,0,1,98,0,6.2,11189,736.72,50,50,1,0
13,1,0,0,1,38.26,1,0,0,0,1,0,0,0,9500,0,1,100,0,3.5,9555,8.65,120,40,0,0
